ID,Title,URL,Is Premium,Acceptance %,Difficulty,Frequency %
647,Palindromic Substrings,/problems/palindromic-substrings,N,66.4%,Medium,5.39%
652,Find Duplicate Subtrees,/problems/find-duplicate-subtrees,N,56.5%,Medium,37.46%
653,Two Sum IV - Input is a BST,/problems/two-sum-iv-input-is-a-bst,N,61.0%,Easy,3.02%
658,Find K Closest Elements,/problems/find-k-closest-elements,N,46.8%,Medium,5.90%
665,Non-decreasing Array,/problems/non-decreasing-array,N,24.2%,Medium,6.96%
670,Maximum Swap,/problems/maximum-swap,N,47.9%,Medium,11.34%
673,Number of Longest Increasing Subsequence,/problems/number-of-longest-increasing-subsequence,N,42.3%,Medium,8.45%
679,24 Game,/problems/24-game,N,49.1%,Hard,32.79%
690,Employee Importance,/problems/employee-importance,N,65.2%,Medium,13.17%
692,Top K Frequent Words,/problems/top-k-frequent-words,N,56.9%,Medium,20.55%
695,Max Area of Island,/problems/max-area-of-island,N,71.7%,Medium,8.69%
715,Range Module,/problems/range-module,N,44.7%,Hard,84.77%
720,Longest Word in Dictionary,/problems/longest-word-in-dictionary,N,51.8%,Medium,44.13%
721,Accounts Merge,/problems/accounts-merge,N,56.4%,Medium,4.22%
722,Remove Comments,/problems/remove-comments,N,38.0%,Medium,14.59%
724,Find Pivot Index,/problems/find-pivot-index,N,53.4%,Easy,1.05%
726,Number of Atoms,/problems/number-of-atoms,N,52.2%,Hard,50.46%
729,My Calendar I,/problems/my-calendar-i,N,57.2%,Medium,90.55%
731,My Calendar II,/problems/my-calendar-ii,N,54.8%,Medium,22.22%
732,My Calendar III,/problems/my-calendar-iii,N,71.6%,Hard,30.86%
733,Flood Fill,/problems/flood-fill,N,60.6%,Easy,2.25%
735,Asteroid Collision,/problems/asteroid-collision,N,44.4%,Medium,3.12%
739,Daily Temperatures,/problems/daily-temperatures,N,66.6%,Medium,1.84%
743,Network Delay Time,/problems/network-delay-time,N,51.5%,Medium,18.01%
745,Prefix and Suffix Search,/problems/prefix-and-suffix-search,N,41.3%,Hard,29.57%
752,Open the Lock,/problems/open-the-lock,N,55.5%,Medium,14.13%
