ID,Title,URL,Is Premium,Acceptance %,Difficulty,Frequency %
395,Longest Substring with At Least K Repeating Characters,/problems/longest-substring-with-at-least-k-repeating-characters,N,44.8%,Medium,14.36%
414,Third Maximum Number,/problems/third-maximum-number,N,32.6%,Easy,6.08%
415,Add Strings,/problems/add-strings,N,52.6%,Easy,13.24%
438,Find All Anagrams in a String,/problems/find-all-anagrams-in-a-string,N,49.0%,Medium,9.63%
442,Find All Duplicates in an Array,/problems/find-all-duplicates-in-an-array,N,73.4%,Medium,6.34%
450,Delete Node in a BST,/problems/delete-node-in-a-bst,N,50.0%,Medium,19.9%
455,Assign Cookies,/problems/assign-cookies,N,50.5%,Easy,10.56%
458,Poor Pigs,/problems/poor-pigs,N,64.4%,Hard,36.94%
460,LFU Cache,/problems/lfu-cache,N,40.4%,Hard,21.2%
473,Matchsticks to Square,/problems/matchsticks-to-square,N,40.4%,Medium,29.57%
474,Ones and Zeroes,/problems/ones-and-zeroes,N,46.7%,Medium,20.81%
493,Reverse Pairs,/problems/reverse-pairs,N,30.9%,Hard,10.91%
496,Next Greater Element I,/problems/next-greater-element-i,N,71.4%,Easy,16.68%
501,Find Mode in Binary Search Tree,/problems/find-mode-in-binary-search-tree,N,48.7%,Easy,16.55%
503,Next Greater Element II,/problems/next-greater-element-ii,N,63.1%,Medium,24.55%
523,Continuous Subarray Sum,/problems/continuous-subarray-sum,N,28.5%,Medium,28.35%
1721,Swapping Nodes in a Linked List,/problems/swapping-nodes-in-a-linked-list,N,67.7%,Medium,9.71%
540,Single Element in a Sorted Array,/problems/single-element-in-a-sorted-array,N,58.5%,Medium,17.45%
561,Array Partition,/problems/array-partition,N,76.7%,Easy,11.02%
572,Subtree of Another Tree,/problems/subtree-of-another-tree,N,46.0%,Easy,4.7%
584,Find Customer Referee,/problems/find-customer-referee,N,73.0%,Easy,2.45%
595,Big Countries,/problems/big-countries,N,73.3%,Easy,4.29%
606,Construct String from Binary Tree,/problems/construct-string-from-binary-tree,N,63.6%,Easy,20.62%
628,Maximum Product of Three Numbers,/problems/maximum-product-of-three-numbers,N,46.4%,Easy,10.05%
632,Smallest Range Covering Elements from K Lists,/problems/smallest-range-covering-elements-from-k-lists,N,60.6%,Hard,30.37%
647,Palindromic Substrings,/problems/palindromic-substrings,N,66.4%,Medium,6.98%
658,Find K Closest Elements,/problems/find-k-closest-elements,N,46.8%,Medium,36.65%
662,Maximum Width of Binary Tree,/problems/maximum-width-of-binary-tree,N,40.6%,Medium,9.92%
692,Top K Frequent Words,/problems/top-k-frequent-words,N,56.9%,Medium,15.17%
724,Find Pivot Index,/problems/find-pivot-index,N,53.4%,Easy,4.96%
429,N-ary Tree Level Order Traversal,/problems/n-ary-tree-level-order-traversal,N,70.6%,Medium,18.29%
768,Max Chunks To Make Sorted II,/problems/max-chunks-to-make-sorted-ii,N,52.8%,Hard,47.34%
704,Binary Search,/problems/binary-search,N,55.1%,Easy,13.95%
779,K-th Symbol in Grammar,/problems/k-th-symbol-in-grammar,N,40.9%,Medium,22.47%
797,All Paths From Source to Target,/problems/all-paths-from-source-to-target,N,81.5%,Medium,8.42%
852,Peak Index in a Mountain Array,/problems/peak-index-in-a-mountain-array,N,69.4%,Medium,19.06%
858,Mirror Reflection,/problems/mirror-reflection,N,63.3%,Medium,81.65%
862,Shortest Subarray with Sum at Least K,/problems/shortest-subarray-with-sum-at-least-k,N,26.1%,Hard,27.07%
863,All Nodes Distance K in Binary Tree,/problems/all-nodes-distance-k-in-binary-tree,N,62.1%,Medium,11.46%
869,Reordered Power of 2,/problems/reordered-power-of-2,N,63.9%,Medium,30.37%
876,Middle of the Linked List,/problems/middle-of-the-linked-list,N,73.9%,Easy,4.83%
890,Find and Replace Pattern,/problems/find-and-replace-pattern,N,77.9%,Medium,30.79%
894,All Possible Full Binary Trees,/problems/all-possible-full-binary-trees,N,80.0%,Medium,31.22%
912,Sort an Array,/problems/sort-an-array,N,59.5%,Medium,6.34%
916,Word Subsets,/problems/word-subsets,N,54.0%,Medium,93.95%
934,Shortest Bridge,/problems/shortest-bridge,N,54.0%,Medium,21.61%
967,Numbers With Same Consecutive Differences,/problems/numbers-with-same-consecutive-differences,N,57.1%,Medium,32.59%
509,Fibonacci Number,/problems/fibonacci-number,N,69.2%,Easy,13.77%
973,K Closest Points to Origin,/problems/k-closest-points-to-origin,N,65.8%,Medium,9.86%
994,Rotting Oranges,/problems/rotting-oranges,N,52.5%,Medium,13.19%
1013,Partition Array Into Three Parts With Equal Sum,/problems/partition-array-into-three-parts-with-equal-sum,N,43.3%,Easy,32.12%
1047,Remove All Adjacent Duplicates In String,/problems/remove-all-adjacent-duplicates-in-string,N,70.4%,Easy,13.38%
1229,Meeting Scheduler,/problems/meeting-scheduler,Y,55.4%,Medium,72.19%
1291,Sequential Digits,/problems/sequential-digits,N,61.3%,Medium,48.41%
1192,Critical Connections in a Network,/problems/critical-connections-in-a-network,N,54.5%,Hard,32.59%
1207,Unique Number of Occurrences,/problems/unique-number-of-occurrences,N,70.9%,Easy,60.09%
1235,Maximum Profit in Job Scheduling,/problems/maximum-profit-in-job-scheduling,N,51.2%,Hard,13.92%
1335,Minimum Difficulty of a Job Schedule,/problems/minimum-difficulty-of-a-job-schedule,N,58.7%,Hard,28.81%
1387,Sort Integers by The Power Value,/problems/sort-integers-by-the-power-value,N,70.0%,Medium,22.03%
1480,Running Sum of 1d Array,/problems/running-sum-of-1d-array,N,89.3%,Easy,12.17%
1482,Minimum Number of Days to Make m Bouquets,/problems/minimum-number-of-days-to-make-m-bouquets,N,55.8%,Medium,27.07%
1484,Group Sold Products By The Date,/problems/group-sold-products-by-the-date,N,83.6%,Easy,6.95%
1512,Number of Good Pairs,/problems/number-of-good-pairs,N,88.2%,Easy,4.92%
1531,String Compression II,/problems/string-compression-ii,N,49.9%,Hard,100.0%
1539,Kth Missing Positive Number,/problems/kth-missing-positive-number,N,55.9%,Easy,14.45%
1547,Minimum Cost to Cut a Stick,/problems/minimum-cost-to-cut-a-stick,N,56.9%,Hard,33.08%
1567,Maximum Length of Subarray With Positive Product,/problems/maximum-length-of-subarray-with-positive-product,N,43.8%,Medium,24.96%
1588,Sum of All Odd Length Subarrays,/problems/sum-of-all-odd-length-subarrays,N,83.6%,Easy,21.87%
1658,Minimum Operations to Reduce X to Zero,/problems/minimum-operations-to-reduce-x-to-zero,N,37.6%,Medium,33.08%
1672,Richest Customer Wealth,/problems/richest-customer-wealth,N,88.2%,Easy,2.35%
1689,Partitioning Into Minimum Number Of Deci-Binary Numbers,/problems/partitioning-into-minimum-number-of-deci-binary-numbers,N,89.6%,Medium,15.33%
1695,Maximum Erasure Value,/problems/maximum-erasure-value,N,57.7%,Medium,40.33%
1723,Find Minimum Time to Finish All Jobs,/problems/find-minimum-time-to-finish-all-jobs,N,42.7%,Hard,66.14%
1920,Build Array from Permutation,/problems/build-array-from-permutation,N,91.3%,Easy,14.38%
1929,Concatenation of Array,/problems/concatenation-of-array,N,91.3%,Easy,3.21%
2007,Find Original Array From Doubled Array,/problems/find-original-array-from-doubled-array,N,40.9%,Medium,58.82%
2095,Delete the Middle Node of a Linked List,/problems/delete-the-middle-node-of-a-linked-list,N,60.5%,Medium,11.35%
2160,Minimum Sum of Four Digit Number After Splitting Digits,/problems/minimum-sum-of-four-digit-number-after-splitting-digits,N,87.9%,Easy,12.97%
2235,Add Two Integers,/problems/add-two-integers,N,89.5%,Easy,26.35%
2376,Count Special Integers,/problems/count-special-integers,N,36.3%,Hard,78.23%
